arch,app,variant,cores,time_s,threads
turin-9r45,neutral,base,17,20.372878821,17
turin-9r45,neutral,base,18,19.15691512,18
turin-9r45,neutral,base,19,18.284060968,19
turin-9r45,neutral,base,20,17.372964716,20
turin-9r45,neutral,base,21,16.653245198,21
turin-9r45,neutral,base,22,15.981320514,22
turin-9r45,neutral,base,23,15.299167433,23
turin-9r45,neutral,base,24,14.570575445,24
turin-9r45,neutral,base,25,14.622219413,25
turin-9r45,neutral,base,26,14.142275728,26
turin-9r45,neutral,base,27,13.574703057,27
turin-9r45,neutral,base,28,13.192967143,28
turin-9r45,neutral,base,29,12.823582843,29
turin-9r45,neutral,base,30,12.30687901,30
turin-9r45,neutral,base,31,11.961225186,31
turin-9r45,neutral,base,32,11.598032819,32
turin-9r45,neutral,base,33,11.748241056,33
turin-9r45,neutral,base,34,11.234532014,34
turin-9r45,neutral,base,35,11.078210818,35
turin-9r45,neutral,base,36,10.795225154,36
turin-9r45,neutral,base,37,10.518175114,37
turin-9r45,neutral,base,38,10.089116546,38
turin-9r45,neutral,base,39,9.822981485,39
turin-9r45,neutral,base,40,9.664194881,40
turin-9r45,neutral,base,41,9.838702961,41
turin-9r45,neutral,base,42,9.381383496,42
turin-9r45,neutral,base,43,9.120070484,43
turin-9r45,neutral,base,44,8.861297241,44
turin-9r45,neutral,base,45,8.591259709,45
turin-9r45,neutral,base,46,8.495316215,46
turin-9r45,neutral,base,47,8.254134499,47
turin-9r45,neutral,base,48,8.045458021,48
turin-9r45,neutral,base,49,8.129913047,49
turin-9r45,neutral,base,50,7.795797991,50
turin-9r45,neutral,base,51,7.600251051,51
turin-9r45,neutral,base,52,7.41556165,52
turin-9r45,neutral,base,53,7.32207023,53
turin-9r45,neutral,base,54,7.309218286,54
turin-9r45,neutral,base,55,7.048728976,55
turin-9r45,neutral,base,56,6.849644692,56
turin-9r45,neutral,base,57,7.036689938,57
turin-9r45,neutral,base,58,6.77582085,58
turin-9r45,neutral,base,59,6.713214178,59
turin-9r45,neutral,base,60,6.497630933,60
turin-9r45,neutral,base,61,6.345224874,61
turin-9r45,neutral,base,62,6.245897175,62
turin-9r45,neutral,base,63,6.380606655,63
turin-9r45,neutral,base,64,6.123540797,64
turin-9r45,neutral,base,65,6.111955587,65
turin-9r45,neutral,base,66,6.004979224,66
turin-9r45,neutral,base,67,5.800338049,67
turin-9r45,neutral,base,68,5.796286561,68
turin-9r45,neutral,base,69,5.711124512,69
turin-9r45,neutral,base,70,5.749798785,70
turin-9r45,neutral,base,71,5.538697248,71
turin-9r45,neutral,base,72,5.468955231,72
turin-9r45,neutral,base,73,5.575220773,73
turin-9r45,neutral,base,74,5.508004156,74
turin-9r45,neutral,base,75,5.352645092,75
turin-9r45,neutral,base,76,5.404100007,76
turin-9r45,neutral,base,77,5.207260484,77
turin-9r45,neutral,base,78,5.168876099,78
turin-9r45,neutral,base,79,5.129566877,79
turin-9r45,neutral,base,80,5.074222871,80
turin-9r45,neutral,base,81,5.156224117,81
turin-9r45,neutral,base,82,5.056354078,82
turin-9r45,neutral,base,83,4.989176637,83
turin-9r45,neutral,base,84,4.887372022,84
turin-9r45,neutral,base,85,4.863096858,85
turin-9r45,neutral,base,86,4.839295783,86
turin-9r45,neutral,base,87,4.815616183,87
turin-9r45,neutral,base,88,4.718133188,88
turin-9r45,neutral,base,89,4.774118753,89
turin-9r45,neutral,base,90,4.698141493,90
turin-9r45,neutral,base,91,4.692372116,91
turin-9r45,neutral,base,92,4.567596467,92
turin-9r45,neutral,base,93,4.552487321,93
turin-9r45,neutral,base,94,4.524739823,94
turin-9r45,neutral,base,95,4.496799448,95
turin-9r45,neutral,base,96,4.458460226,96
gnr,cloverleaf,base,1,235.00826597213745,1
gnr,cloverleaf,base,2,124.28705406188963,2
gnr,cloverleaf,base,3,85.54323887825011,3
gnr,cloverleaf,base,4,65.72614407539368,4
gnr,cloverleaf,base,5,53.5200560092926,5
gnr,cloverleaf,base,6,45.75322413444519,6
gnr,cloverleaf,base,7,40.73966217041016,7
gnr,cloverleaf,base,8,37.13516092300415,8
gnr,cloverleaf,base,9,34.70602798461914,9
gnr,cloverleaf,base,10,32.992445945739746,10
gnr,cloverleaf,base,11,31.54686903953552,11
gnr,cloverleaf,base,12,30.447136878967285,12
gnr,cloverleaf,base,13,29.497447967529297,13
gnr,cloverleaf,base,14,28.743520975112915,14
gnr,cloverleaf,base,15,28.06586003303528,15
gnr,cloverleaf,base,16,27.557976961135864,16
gnr,cloverleaf,base,17,27.07199597358704,17
gnr,cloverleaf,base,18,26.718512058258057,18
gnr,cloverleaf,base,19,26.507386922836304,19
gnr,cloverleaf,base,20,26.25305914878845,20
gnr,cloverleaf,base,21,25.990934133529663,21
gnr,cloverleaf,base,22,25.894787073135376,22
gnr,cloverleaf,base,23,25.832653045654297,23
gnr,cloverleaf,base,24,25.833811044692997,24
gnr,cloverleaf,base,25,25.715752124786377,25
gnr,cloverleaf,base,26,25.714154958724976,26
gnr,cloverleaf,base,27,25.650309085845947,27
gnr,cloverleaf,base,28,25.620503902435303,28
gnr,cloverleaf,base,29,25.5604259967804,29
gnr,cloverleaf,base,30,25.53168988227844,30
gnr,cloverleaf,base,31,25.56749200820923,31
gnr,cloverleaf,base,32,25.54746913909912,32
gnr,cloverleaf,base,33,24.858383893966675,33
gnr,cloverleaf,base,34,24.11097502708435,34
gnr,cloverleaf,base,35,23.42316007614136,35
gnr,cloverleaf,base,36,22.78444504737854,36
gnr,cloverleaf,base,37,22.194405078887936,37
gnr,cloverleaf,base,38,21.58953309059143,38
gnr,cloverleaf,base,39,21.050978899002075,39
gnr,cloverleaf,base,40,20.510113954544067,40
gnr,cloverleaf,base,41,20.053268909454346,41
gnr,cloverleaf,base,42,19.52282786369324,42
gnr,cloverleaf,base,43,19.070446014404297,43
gnr,cloverleaf,base,44,18.652020931243896,44
gnr,cloverleaf,base,45,18.218907117843628,45
gnr,cloverleaf,base,46,17.831722021102905,46
gnr,cloverleaf,base,47,17.47299814224243,47
gnr,cloverleaf,base,48,17.05647087097168,48
gnr,cloverleaf,base,49,16.71052098274231,49
gnr,cloverleaf,base,50,16.366452932357788,50
gnr,cloverleaf,base,51,16.03362011909485,51
gnr,cloverleaf,base,52,15.693984985351562,52
gnr,cloverleaf,base,53,15.461879968643188,53
gnr,cloverleaf,base,54,15.104277849197388,54
gnr,cloverleaf,base,55,14.797789096832275,55
gnr,cloverleaf,base,56,14.570330858230593,56
gnr,cloverleaf,base,57,14.2988018989563,57
gnr,cloverleaf,base,58,14.041267871856688,58
gnr,cloverleaf,base,59,13.819143056869509,59
gnr,cloverleaf,base,60,13.571598052978516,60
gnr,cloverleaf,base,61,13.31194806098938,61
gnr,cloverleaf,base,62,13.074132204055786,62
gnr,cloverleaf,base,63,12.849947929382324,63
gnr,cloverleaf,base,64,12.658109188079834,64
gnr,cloverleaf,base,65,12.557026147842407,65
gnr,cloverleaf,base,66,12.41540002822876,66
gnr,cloverleaf,base,67,12.20395803451538,67
gnr,cloverleaf,base,68,12.052470922470093,68
gnr,cloverleaf,base,69,11.835148096084597,69
gnr,cloverleaf,base,70,11.622847080230711,70
gnr,cloverleaf,base,71,11.491142988204956,71
gnr,cloverleaf,base,72,11.375198841094972,72
gnr,cloverleaf,base,73,11.176119089126589,73
gnr,cloverleaf,base,74,10.975400924682615,74
gnr,cloverleaf,base,75,10.898210048675535,75
gnr,cloverleaf,base,76,10.789700031280518,76
gnr,cloverleaf,base,77,10.506131887435911,77
gnr,cloverleaf,base,78,10.450568199157717,78
gnr,cloverleaf,base,79,10.276242017745972,79
gnr,cloverleaf,base,80,10.122275829315186,80
gnr,cloverleaf,base,81,10.066789150238035,81
gnr,cloverleaf,base,82,9.837697029113768,82
gnr,cloverleaf,base,83,9.791326999664305,83
gnr,cloverleaf,base,84,9.599898099899292,84
gnr,cloverleaf,base,85,9.545168161392212,85
gnr,cloverleaf,base,86,9.38453698158264,86
gnr,cloverleaf,base,87,9.347424983978271,87
gnr,cloverleaf,base,88,9.198813915252686,88
gnr,cloverleaf,base,89,9.078380823135376,89
gnr,cloverleaf,base,90,8.93677282333374,90
gnr,cloverleaf,base,91,8.874213933944702,91
gnr,cloverleaf,base,92,8.770699024200438,92
gnr,cloverleaf,base,93,8.72444415092468,93
gnr,cloverleaf,base,94,8.531369924545288,94
gnr,cloverleaf,base,95,8.510694026947021,95
gnr,cloverleaf,base,96,8.42689800262451,96
gnr,minibude,base,1,166.52859,1
gnr,minibude,base,2,83.29188,2
gnr,minibude,base,3,55.58055,3
gnr,minibude,base,4,41.65327,4
gnr,minibude,base,5,33.35129,5
gnr,minibude,base,6,27.817,6
gnr,minibude,base,7,23.835970000000003,7
gnr,minibude,base,8,20.828400000000002,8
gnr,minibude,base,9,18.54663,9
gnr,minibude,base,10,16.68368,10
gnr,minibude,base,11,15.221110000000001,11
gnr,minibude,base,12,13.91633,12
gnr,minibude,base,13,12.858680000000001,13
gnr,minibude,base,14,11.960469999999999,14
gnr,minibude,base,15,11.15673,15
gnr,minibude,base,16,10.46775,16
gnr,minibude,base,17,9.84811,17
gnr,minibude,base,18,9.27788,18
gnr,minibude,base,19,8.790700000000001,19
gnr,minibude,base,20,8.38182,20
gnr,minibude,base,21,7.9768300000000005,21
gnr,minibude,base,22,7.651770000000001,22
gnr,minibude,base,23,7.32649,23
gnr,minibude,base,24,7.00075,24
gnr,minibude,base,25,6.675770000000001,25
gnr,minibude,base,26,6.4335,26
gnr,minibude,base,27,6.1898599999999995,27
gnr,minibude,base,28,6.02321,28
gnr,minibude,base,29,5.78277,29
gnr,minibude,base,30,5.619479999999999,30
gnr,minibude,base,31,5.4540500000000005,31
gnr,minibude,base,32,5.21206,32
gnr,minibude,base,33,5.13227,33
gnr,minibude,base,34,4.967779999999999,34
gnr,minibude,base,35,4.80538,35
gnr,minibude,base,36,4.64402,36
gnr,minibude,base,37,4.560840000000001,37
gnr,minibude,base,38,4.39987,38
gnr,minibude,base,39,4.31737,39
gnr,minibude,base,40,4.23558,40
gnr,minibude,base,41,4.07463,41
gnr,minibude,base,42,3.99311,42
gnr,minibude,base,43,3.91136,43
gnr,minibude,base,44,3.82958,44
gnr,minibude,base,45,3.74899,45
gnr,minibude,base,46,3.66695,46
gnr,minibude,base,47,3.5851300000000004,47
gnr,minibude,base,48,3.50463,48
gnr,minibude,base,49,3.42381,49
gnr,minibude,base,50,3.34306,50
gnr,minibude,base,51,3.34025,51
gnr,minibude,base,52,3.25992,52
gnr,minibude,base,53,3.17931,53
gnr,minibude,base,54,3.09803,54
gnr,minibude,base,55,3.0961,55
gnr,minibude,base,56,3.0158400000000003,56
gnr,minibude,base,57,2.93481,57
gnr,minibude,base,58,2.93392,58
gnr,minibude,base,59,2.85431,59
gnr,minibude,base,60,2.8523899999999998,60
gnr,minibude,base,61,2.77206,61
gnr,minibude,base,62,2.76893,62
gnr,minibude,base,63,2.69069,63
gnr,minibude,base,64,2.6096,64
gnr,minibude,base,65,2.6111500000000003,65
gnr,minibude,base,66,2.6078,66
gnr,minibude,base,67,2.52839,67
gnr,minibude,base,68,2.5281700000000003,68
gnr,minibude,base,69,2.44733,69
gnr,minibude,base,70,2.44635,70
gnr,minibude,base,71,2.3666799999999997,71
gnr,minibude,base,72,2.366,72
gnr,minibude,base,73,2.3647,73
gnr,minibude,base,74,2.2853499999999998,74
gnr,minibude,base,75,2.28457,75
gnr,minibude,base,76,2.2056,76
gnr,minibude,base,77,2.20327,77
gnr,minibude,base,78,2.2031300000000003,78
gnr,minibude,base,79,2.12354,79
gnr,minibude,base,80,2.1215300000000004,80
gnr,minibude,base,81,2.12139,81
gnr,minibude,base,82,2.04161,82
gnr,minibude,base,83,2.04157,83
gnr,minibude,base,84,2.04086,84
gnr,minibude,base,85,2.0395,85
gnr,minibude,base,86,1.95919,86
gnr,minibude,base,87,1.9590400000000001,87
gnr,minibude,base,88,1.95851,88
gnr,minibude,base,89,1.95541,89
gnr,minibude,base,90,1.8783,90
gnr,minibude,base,91,1.8782,91
gnr,minibude,base,92,1.877,92
gnr,minibude,base,93,1.87455,93
gnr,minibude,base,94,1.80725,94
gnr,minibude,base,95,1.81299,95
gnr,minibude,base,96,1.81311,96
gnr,tealeaf,base,1,271.964,1
gnr,tealeaf,base,2,137.223,2
gnr,tealeaf,base,3,105.784,3
gnr,tealeaf,base,4,78.977,4
gnr,tealeaf,base,5,64.165,5
gnr,tealeaf,base,6,57.429,6
gnr,tealeaf,base,7,49.936,7
gnr,tealeaf,base,8,44.153,8
gnr,tealeaf,base,9,42.762,9
gnr,tealeaf,base,10,39.352,10
gnr,tealeaf,base,11,37.63,11
gnr,tealeaf,base,12,35.46,12
gnr,tealeaf,base,13,32.504,13
gnr,tealeaf,base,14,30.313,14
gnr,tealeaf,base,15,29.421,15
gnr,tealeaf,base,16,27.721,16
gnr,tealeaf,base,17,27.209,17
gnr,tealeaf,base,18,26.057,18
gnr,tealeaf,base,19,25.709,19
gnr,tealeaf,base,20,25.791,20
gnr,tealeaf,base,21,25.665,21
gnr,tealeaf,base,22,24.588,22
gnr,tealeaf,base,23,23.679,23
gnr,tealeaf,base,24,22.627,24
gnr,tealeaf,base,25,21.899,25
gnr,tealeaf,base,26,21.189,26
gnr,tealeaf,base,27,20.522,27
gnr,tealeaf,base,28,19.964,28
gnr,tealeaf,base,29,19.143,29
gnr,tealeaf,base,30,18.576,30
gnr,tealeaf,base,31,18.061,31
gnr,tealeaf,base,32,17.614,32
gnr,tealeaf,base,33,17.154,33
gnr,tealeaf,base,34,16.676,34
gnr,tealeaf,base,35,16.354,35
gnr,tealeaf,base,36,15.73,36
gnr,tealeaf,base,37,15.212,37
gnr,tealeaf,base,38,14.849,38
gnr,tealeaf,base,39,14.536,39
gnr,tealeaf,base,40,14.111,40
gnr,tealeaf,base,41,13.782,41
gnr,tealeaf,base,42,13.514,42
gnr,tealeaf,base,43,13.195,43
gnr,tealeaf,base,44,13.028,44
gnr,tealeaf,base,45,12.829,45
gnr,tealeaf,base,46,12.552,46
gnr,tealeaf,base,47,12.272,47
gnr,tealeaf,base,48,11.918,48
gnr,tealeaf,base,49,11.601,49
gnr,tealeaf,base,50,11.292,50
gnr,tealeaf,base,51,11.355,51
gnr,tealeaf,base,52,11.31,52
gnr,tealeaf,base,53,11.045,53
gnr,tealeaf,base,54,10.923,54
gnr,tealeaf,base,55,10.681,55
gnr,tealeaf,base,56,10.539,56
gnr,tealeaf,base,57,10.271,57
gnr,tealeaf,base,58,10.128,58
gnr,tealeaf,base,59,10.248,59
gnr,tealeaf,base,60,9.943,60
gnr,tealeaf,base,61,9.83,61
gnr,tealeaf,base,62,9.912,62
gnr,tealeaf,base,63,9.737,63
gnr,tealeaf,base,64,9.689,64
gnr,tealeaf,base,65,9.68,65
gnr,tealeaf,base,66,9.561,66
gnr,tealeaf,base,67,9.799,67
gnr,tealeaf,base,68,9.296,68
gnr,tealeaf,base,69,9.467,69
gnr,tealeaf,base,70,9.151,70
gnr,tealeaf,base,71,9.224,71
gnr,tealeaf,base,72,9.204,72
gnr,tealeaf,base,73,9.12,73
gnr,tealeaf,base,74,8.958,74
gnr,tealeaf,base,75,8.877,75
gnr,tealeaf,base,76,9.069,76
gnr,tealeaf,base,77,8.922,77
gnr,tealeaf,base,78,8.722,78
gnr,tealeaf,base,79,8.821,79
gnr,tealeaf,base,80,8.822,80
gnr,tealeaf,base,81,8.729,81
gnr,tealeaf,base,82,8.851,82
gnr,tealeaf,base,83,8.812,83
gnr,tealeaf,base,84,8.856,84
gnr,tealeaf,base,85,8.876,85
gnr,tealeaf,base,86,8.898,86
gnr,tealeaf,base,87,8.906,87
gnr,tealeaf,base,88,8.943,88
gnr,tealeaf,base,89,8.79,89
gnr,tealeaf,base,90,8.891,90
gnr,tealeaf,base,91,9.017,91
gnr,tealeaf,base,92,8.938,92
gnr,tealeaf,base,93,9.067,93
gnr,tealeaf,base,94,8.985,94
gnr,tealeaf,base,95,9.132,95
gnr,tealeaf,base,96,9.221,96
gnr,neutral,base,1,203.498013632,1
gnr,neutral,base,2,103.189902583,2
gnr,neutral,base,3,69.610579247,3
gnr,neutral,base,4,52.552478524,4
gnr,neutral,base,5,42.253645607,5
gnr,neutral,base,6,35.468554806,6
gnr,neutral,base,7,30.344445772,7
gnr,neutral,base,8,26.709658386,8
gnr,neutral,base,9,23.733848173,9
gnr,neutral,base,10,21.503836652,10
gnr,neutral,base,11,19.569517441,11
gnr,neutral,base,12,18.002082245,12
gnr,neutral,base,13,16.647207576,13
gnr,neutral,base,14,15.403430578,14
gnr,neutral,base,15,14.48212969,15
gnr,neutral,base,16,13.547453306,16
gnr,neutral,base,17,12.779245972,17
gnr,neutral,base,18,12.050985239,18
gnr,neutral,base,19,11.469693064,19
gnr,neutral,base,20,10.914644778,20
gnr,neutral,base,21,10.463302898,21
gnr,neutral,base,22,10.037570304,22
gnr,neutral,base,23,9.626237853,23
gnr,neutral,base,24,9.245741852,24
gnr,neutral,base,25,8.838548807,25
gnr,neutral,base,26,8.531952808,26
gnr,neutral,base,27,8.23667708,27
gnr,neutral,base,28,8.057421092,28
gnr,neutral,base,29,7.704210659,29
gnr,neutral,base,30,7.520853903,30
gnr,neutral,base,31,7.281975731,31
gnr,neutral,base,32,7.130086405,32
gnr,neutral,base,33,7.539390789,33
gnr,neutral,base,34,7.101968718,34
gnr,neutral,base,35,6.751898333,35
gnr,neutral,base,36,6.553841667,36
gnr,neutral,base,37,6.180689959,37
gnr,neutral,base,38,5.802477174,38
gnr,neutral,base,39,5.528583329,39
gnr,neutral,base,40,5.223367544,40
gnr,neutral,base,41,5.123389817,41
gnr,neutral,base,42,4.915880627,42
gnr,neutral,base,43,4.648374564,43
gnr,neutral,base,44,4.45195909,44
gnr,neutral,base,45,4.324274948,45
gnr,neutral,base,46,4.229659324,46
gnr,neutral,base,47,4.128721899,47
gnr,neutral,base,48,3.984801411,48
gnr,neutral,base,49,3.879940956,49
gnr,neutral,base,50,3.850260876,50
gnr,neutral,base,51,3.703500843,51
gnr,neutral,base,52,3.570369605,52
gnr,neutral,base,53,3.518099167,53
gnr,neutral,base,54,3.403700045,54
gnr,neutral,base,55,3.355541185,55
gnr,neutral,base,56,3.287734175,56
gnr,neutral,base,57,3.233635514,57
gnr,neutral,base,58,3.185653688,58
gnr,neutral,base,59,3.106177081,59
gnr,neutral,base,60,3.060808478,60
gnr,neutral,base,61,3.01719499,61
gnr,neutral,base,62,2.979750738,62
gnr,neutral,base,63,2.94924046,63
gnr,neutral,base,64,2.891933731,64
gnr,neutral,base,65,3.297524172,65
gnr,neutral,base,66,3.247364355,66
gnr,neutral,base,67,3.218719267,67
gnr,neutral,base,68,3.184684868,68
gnr,neutral,base,69,3.17259741,69
gnr,neutral,base,70,3.117324572,70
gnr,neutral,base,71,3.129430605,71
gnr,neutral,base,72,3.088736961,72
gnr,neutral,base,73,3.039772566,73
gnr,neutral,base,74,3.0061651,74
gnr,neutral,base,75,2.967370683,75
gnr,neutral,base,76,2.959853047,76
gnr,neutral,base,77,2.923584407,77
gnr,neutral,base,78,2.940907738,78
gnr,neutral,base,79,2.912833617,79
gnr,neutral,base,80,2.870795416,80
gnr,neutral,base,81,2.843539383,81
gnr,neutral,base,82,2.824381171,82
gnr,neutral,base,83,2.799848909,83
gnr,neutral,base,84,2.780184046,84
gnr,neutral,base,85,2.787212917,85
gnr,neutral,base,86,2.765813686,86
gnr,neutral,base,87,2.758267374,87
gnr,neutral,base,88,2.738459392,88
gnr,neutral,base,89,2.696890262,89
gnr,neutral,base,90,2.710581533,90
gnr,neutral,base,91,2.688416328,91
gnr,neutral,base,92,2.682821978,92
gnr,neutral,base,93,2.677394017,93
gnr,neutral,base,94,2.657350449,94
gnr,neutral,base,95,2.671001035,95
gnr,neutral,base,96,2.675654105,96
